DienTich,City,District,MucGia,MatTien,PhapLy,DuongVao,HuongNha,SoTang,SoPhongNgu,SoToilet,NoiThat,Ward
122.5,79,769,21000000000.0,7.0,1,12.0,3,3.0,4,5,3,27091
338.0,79,766,42000000000.0,12.1,1,9.0,4,4.0,0,8,2,27004
198.0,15,132,11000000000.0,,1,12.0,4,4.0,10,7,2,4258
49.0,1,5,6900000000.0,4.0,1,,6,,7,4,2,157
117.5,1,6,36200000000.0,6.0,1,,4,6.0,6,2,2,214
75.0,79,763,7250000000.0,,1,12.0,7,,6,0,1,26866
50.0,1,268,14200000000.0,5.0,1,16.0,7,7.0,6,6,2,9553
80.0,1,9,48500000000.0,7.0,1,,6,4.0,3,1,2,343
68.0,79,774,19900000000.0,4.0,1,,4,6.0,2,8,2,27340
250.0,79,774,23000000000.0,10.0,1,,5,,15,1,3,27325
50.0,1,20,3500000000.0,4.0,1,4.0,7,4.0,5,3,2,658
265.0,79,760,49000000000.0,9.0,,6.0,3,2.0,11,2,1,26758
46.0,1,21,4900000000.0,5.0,1,1.0,2,2.0,3,1,2,601
70.0,1,1,27000000000.0,,1,30.0,4,5.0,5,7,2,1
65.0,1,268,13500000000.0,4.0,,,6,5.0,4,0,1,9550
51.0,1,3,11800000000.0,3.0,,,6,3.0,0,7,3,112
75.0,80,802,1200000000.0,,1,,4,,2,2,1,27976
55.0,1,268,10600000000.0,4.0,1,,2,6.0,4,4,2,9886
81.0,48,490,4099999999.9999995,4.5,1,7.5,6,2.0,4,2,2,20200
91.0,33,326,10300000000.0,,,,4,4.0,6,4,2,12034
700.0,74,723,15000000000.0,17.0,1,14.0,3,2.0,14,5,2,25915
100.0,80,802,1400000000.0,5.0,1,5.0,4,1.0,3,2,2,27976
45.0,1,268,10600000000.0,4.5,1,,3,5.0,12,1,2,9544
45.5,56,568,20000000000.0,4.6,1,20.0,5,6.0,5,17,1,22369
100.0,48,494,10100000000.0,5.0,1,5.0,6,5.0,10,10,2,20284
72.0,79,767,8000000000.0,,1,,1,3.0,4,3,2,27028
127.6,74,718,2990000000.0,4.0,1,5.0,4,1.0,3,2,2,25762
75.0,56,568,12800000000.0,,1,,3,4.0,8,10,2,22375
50.0,1,5,10800000000.0,3.9,1,3.5,5,5.0,6,4,2,166
120.0,33,326,16500000000.0,,1,,7,,6,4,2,12031
25.0,1,1,10500000000.0,4.0,1,,2,5.0,4,4,1,13
90.5,48,493,6800000000.0,3.7,1,7.0,6,2.0,4,4,3,20281
182.0,56,568,25500000000.0,8.0,1,,7,4.0,5,7,2,22360
50.0,1,8,5200000000.0,,1,,2,5.0,4,3,2,337
176.0,79,760,12000000000.0,8.0,1,,4,8.0,9,1,2,26749
35.0,1,20,2550000000.0,3.5,1,3.0,5,5.0,4,3,1,649
56.0,79,763,5200000000.0,4.0,1,6.0,4,4.0,4,4,3,26860
49.3,1,18,2612900000.0,5.0,1,3.0,4,,2,1,3,574
100.0,1,268,15000000000.0,5.0,1,11.5,5,5.0,2,8,3,9562
262.0,79,786,32000000000.0,,1,12.0,3,3.0,5,5,2,27646
153.0,56,568,26500000000.0,9.0,1,20.0,6,4.0,1,10,2,22372
70.0,1,4,18500000000.0,6.0,1,13.0,4,4.0,3,4,2,148
86.7,56,568,13900000000.0,,1,22.0,2,,0,6,2,22372
86.0,1,3,15000000000.0,,1,,7,,1,2,1,100
212.7,79,767,25000000000.0,,1,,1,,2,3,0,27022
82.0,1,4,24000000000.0,4.3,1,12.0,5,2.0,2,2,3,145
62.0,79,767,10500000000.0,4.0,1,16.0,8,3.0,4,3,2,27034
63.6,79,767,7600000000.0,4.0,1,8.0,3,,7,2,1,27010
168.0,79,767,33000000000.0,16.0,1,16.0,4,,40,40,2,27019
51.6,79,762,7500000000.0,4.8,1,,3,4.0,4,4,2,26800
60.0,56,568,23000000000.0,,1,,7,7.0,5,3,2,22363
182.8,79,767,33000000000.0,11.0,1,23.0,5,,6,0,2,27034
230.0,79,766,38000000000.0,,1,,4,7.0,30,30,1,26968
172.0,79,767,27000000000.0,,1,,5,3.0,8,0,2,27016
38.0,1,1,10300000000.0,3.9,1,,1,7.0,3,6,2,16
65.0,1,19,15500000000.0,,1,,4,5.0,6,5,0,626
190.7,79,769,15500000000.0,5.1,1,15.0,1,1.0,2,2,3,26845
70.0,25,239,5000000000.0,6.0,1,12.0,3,3.0,2,3,1,8686
86.8,79,767,8600000000.0,,1,10.0,2,3.0,3,8,2,27019
240.8,79,767,22500000000.0,,1,30.0,3,,13,9,2,27019
65.2,79,767,8000000000.0,,1,,3,,12,4,1,27019
232.0,79,762,32000000000.0,11.45,1,12.0,6,3.0,3,2,2,26824
40.0,1,268,7700000000.0,5.5,1,,6,6.0,3,5,2,9541
66.0,1,268,20800000000.0,5.0,1,40.0,6,4.0,4,4,2,9544
70.0,79,771,27500000000.0,,1,,6,6.0,4,0,3,27184
50.0,1,1,28000000000.0,,,,2,,8,4,2,13
108.0,79,777,11500000000.0,4.0,1,,6,,2,1,3,27448
96.0,80,803,2200000000.0,,,,6,,8,8,1,27991
1272.0,77,748,12000000000.0,24.2,1,6.0,5,2.0,4,5,3,26557
60.0,79,764,6800000000.0,,1,,1,4.0,6,6,1,26878
68.0,80,803,1900000000.0,,1,7.0,6,2.0,2,2,1,27991
60.0,79,767,5600000000.0,4.0,,4.0,7,1.0,2,1,0,27013
100.0,80,794,4500000000.0,5.0,4,10.0,5,3.0,4,4,0,27700
65.8,56,568,4550000000.0,5.3,1,16.0,5,2.0,3,3,2,22327
52.0,1,9,13500000000.0,,1,,7,5.0,6,6,3,361
55.0,1,2,20500000000.0,5.0,1,,6,,5,2,1,76
33.0,1,19,7000000000.0,4.0,1,3.0,5,5.0,4,4,3,592
102.0,1,268,14800000000.0,5.0,1,11.5,6,5.0,8,2,0,9562
80.0,1,9,16800000000.0,10.0,1,,3,7.0,18,3,2,358
311.0,1,274,21148000000.0,,1,,6,,0,11,1,9862
100.0,80,794,4000000000.0,5.0,4,12.0,8,3.0,4,4,0,27700
66.0,1,268,20900000000.0,,1,40.0,6,4.0,5,4,2,9544
108.72,79,764,14500000000.0,,1,,8,2.0,4,3,0,26875
380.0,1,9,21500000000.0,8.0,,,4,4.0,6,2,1,352
323.0,26,244,8199999999.999999,18.0,1,8.0,6,1.0,3,7,2,8749
82.3,79,768,13000000000.0,,1,7.0,2,4.0,6,6,2,27079
129.0,1,19,31500000000.0,,1,20.0,3,,6,3,0,626
423.0,56,568,8460000000.0,6.4,1,35.0,1,,3,1,2,22405
240.0,1,268,50000000000.0,,1,,5,,3,4,2,9551
82.0,1,6,25020000000.0,,1,,5,8.0,19,19,2,217
105.0,1,19,30000000000.0,,1,,5,5.0,5,6,2,634
138.0,79,771,46000000000.0,,,,3,3.0,2,5,2,27190
450.0,31,314,1990000000.0,16.6,1,9.0,3,,15,8,1,11734
71.0,79,776,17000000000.0,,1,,3,4.0,7,8,2,27391
51.0,1,6,12000000000.0,,1,,4,8.0,9,5,2,202
50.2,79,761,6300000000.0,4.5,1,8.0,5,4.0,6,6,2,26767
55.4,79,776,6800000000.0,3.6,1,,6,,2,3,1,27421
67.7,79,776,7200000000.0,4.1,1,3.5,5,4.0,4,3,1,27391
80.0,79,765,33000000000.0,,,25.0,4,4.0,4,1,2,26920
81.0,79,776,7000000000.0,,1,4.0,2,2.0,4,4,2,27397
180.0,79,764,39000000000.0,8.0,1,15.0,3,7.0,5,6,2,26876
80.0,79,776,13500000000.0,4.0,1,16.0,4,4.0,6,6,2,27409
62.0,1,4,7600000000.0,,1,,6,4.0,8,7,3,139
61.0,1,9,11300000000.0,5.7,1,4.0,5,7.0,16,7,2,349
80.0,33,330,4800000000.0,4.0,,8.0,7,,3,2,1,12208
67.0,1,7,6900000000.0,3.0,1,5.0,4,3.0,3,2,2,292
52.39,56,568,10000000000.0,4.0,,,6,3.0,2,0,2,22372
40.0,1,9,7350000000.0,,1,,6,5.0,2,11,2,364
160.0,56,569,5500000000.0,,4,15.0,7,3.0,3,0,1,22408
90.0,79,785,2300000000.0,,1,5.0,7,1.0,3,3,2,27625
56.0,1,7,7200000000.0,4.5,1,3.0,4,4.0,6,6,2,268
96.0,79,766,11800000000.0,,1,,7,4.0,12,12,2,26968
200.0,1,268,52000000000.0,10.0,1,30.0,7,4.0,8,6,3,9542
57.0,79,776,8500000000.0,3.83,1,,1,3.0,4,5,1,27397
84.0,1,268,27000000000.0,8.4,1,10.0,6,7.0,6,6,2,9544
195.0,33,326,25000000000.0,,,,2,4.0,6,13,2,12034
160.0,1,250,19000000000.0,8.0,1,24.0,1,5.0,8,6,2,9019
65.0,1,6,10980000000.0,,1,,4,7.0,13,13,2,217
207.0,74,718,13900000000.0,,,,4,4.0,1,1,2,25744
100.0,79,763,6200000000.0,5.0,1,30.0,4,3.0,4,4,0,26854
320.0,1,4,41000000000.0,12.0,1,,3,4.0,13,7,3,118
428.0,72,712,800000000.0,12.0,1,,3,,10,10,3,25732
80.0,1,6,23000000000.0,5.4,1,,5,5.0,2,6,2,190
72.0,75,731,3800000000.0,,1,4.0,6,,2,2,3,26014
90.0,66,643,2650000000.0,,1,,3,1.0,3,2,3,24160
362.0,1,250,15900000000.0,18.0,1,13.0,4,3.0,4,4,1,9019
180.0,27,261,14000000000.0,,,,6,,4,4,2,9397
55.0,1,9,6900000000.0,5.8,1,,2,4.0,7,8,2,352
116.0,79,784,1000000000.0,6.0,1,8.0,3,1.0,5,5,3,27562
167.0,79,783,980000000.0,5.0,1,8.0,6,,7,7,3,27523
35.0,1,9,4990000000.0,4.0,1,,2,5.0,3,0,2,370
50.0,1,4,7500000000.0,,1,,2,5.0,3,3,2,139
155.0,79,769,16000000000.0,,1,,5,2.0,8,6,2,27097
64.0,79,777,8700000000.0,4.0,1,,6,3.0,4,5,2,27439
225.0,49,503,10000000000.0,7.5,1,15.5,3,3.0,9,10,2,20419
50.0,79,772,8700000000.0,,1,,4,3.0,4,3,1,27232
81.0,79,766,15950000000.0,4.5,1,8.0,6,4.0,4,4,3,26968
70.5,79,769,14500000000.0,,,,3,2.0,0,13,1,27088
95.0,79,760,13500000000.0,,,,6,2.0,7,8,1,26755
45.0,1,275,2480000000.0,4.0,1,3.0,6,3.0,4,3,2,9937
86.3,74,718,3750000000.0,6.0,1,4.0,7,2.0,3,2,2,25744
88.0,79,762,5450000000.0,5.5,1,5.0,1,2.0,3,2,2,26827
47.0,1,9,5400000000.0,5.0,1,,6,4.0,8,6,1,349
80.0,74,718,3550000000.0,4.0,1,6.5,7,2.0,3,3,2,25762
100.0,74,718,3950000000.0,5.0,1,7.0,5,2.0,3,2,2,25762
35.0,79,772,10000000000.0,,1,,7,3.0,3,2,0,27247
40.0,79,767,6800000000.0,4.0,1,,1,1.0,1,1,3,27025
70.0,74,718,3600000000.0,4.0,1,7.0,7,3.0,3,4,0,25762
72.0,79,767,12500000000.0,4.0,1,10.0,4,4.0,6,7,2,27028
39.0,1,1,6000000000.0,3.8,1,,1,5.0,6,5,3,8
74.0,1,6,7000000000.0,,1,,7,4.0,4,3,2,202
75.0,79,762,4500000000.0,,1,,6,1.0,5,5,2,26827
72.0,79,771,38500000000.0,,,,2,9.0,3,0,2,27172
49.0,1,19,9751000000.0,4.25,1,4.0,7,5.0,6,6,2,626
60.0,1,6,21000000000.0,6.0,,,4,7.0,10,10,2,190
180.0,79,766,25000000000.0,8.0,,,7,3.0,3,3,1,26983
180.0,27,261,8600000000.0,9.0,1,15.5,3,3.0,4,5,0,9397
75.0,74,718,2400000000.0,5.0,1,3.0,7,1.0,1,1,3,25741
61.0,1,18,7991000000.0,4.5,,,4,3.0,9,9,1,553
100.0,74,718,6200000000.0,5.0,1,8.0,8,4.0,4,3,2,25741
78.0,1,4,16700000000.0,6.0,1,5.0,5,6.0,5,5,2,118
120.0,74,718,4750000000.0,4.2,1,6.5,7,,4,3,2,25744
58.0,1,19,9000000000.0,15.0,1,3.0,5,7.0,11,7,2,632
40.0,1,268,3200000000.0,,1,,2,4.0,3,4,1,9562
58.0,79,761,5150000000.0,4.0,1,5.0,2,3.0,5,5,3,26770
75.0,79,766,12800000000.0,5.0,,,6,3.0,2,2,1,26971
100.0,48,495,5900000000.0,,1,7.5,4,3.0,3,3,1,20314
99.0,75,731,2250000000.0,5.5,1,,8,,2,2,2,26050
57.0,79,767,7300000000.0,4.0,1,8.0,5,4.0,4,5,3,27040
48.0,1,4,5600000000.0,,1,,4,4.0,3,3,3,136
242.5,56,568,24000000000.0,10.0,,,3,3.0,2,10,2,22372
51.2,56,568,5400000000.0,5.2,1,7.0,5,3.0,3,4,2,22369
83.0,1,8,13800000000.0,,1,,3,4.0,6,4,1,319
170.0,79,766,14500000000.0,8.5,,4.0,3,4.0,8,9,3,26974
100.0,35,347,5000000000.0,,1,,6,3.0,2,2,2,13372
285.0,56,568,16000000000.0,,,,2,,5,10,2,22399
65.0,1,4,3900000000.0,6.0,1,3.0,6,,6,9,0,148
64.0,79,767,7300000000.0,4.5,1,8.0,2,4.0,4,5,2,27040
156.0,79,766,21500000000.0,6.5,1,12.0,6,4.0,6,4,3,27004
287.5,56,568,17000000000.0,,,,2,,3,3,2,22402
78.0,1,6,13000000000.0,,1,,4,7.0,21,21,2,217
132.6,48,493,8199999999.999999,,,,6,2.0,3,2,1,20272
170.0,27,261,10900000000.0,6.0,,15.2,3,3.0,4,4,1,9397
50.0,79,764,7200000000.0,,,,6,4.0,1,18,2,26876
77.0,1,4,13500000000.0,5.6,,,6,1.0,0,2,2,127
120.0,79,763,11500000000.0,6.0,1,,1,,0,0,2,26848
51.0,79,761,5700000000.0,4.0,1,12.0,6,4.0,4,5,2,26767
361.0,56,568,20000000000.0,,,,6,,6,8,2,22402
140.0,79,764,24000000000.0,,,,2,6.0,2,7,1,26898
86.3,56,568,10500000000.0,4.35,,16.0,8,,3,1,1,22366
209.6,56,568,24000000000.0,7.6,,16.0,4,,8,6,2,22357
138.0,79,771,46000000000.0,,,,7,2.0,11,8,2,27172
300.0,48,493,17500000000.0,12.0,,,4,,5,6,2,20263
221.2,79,769,18000000000.0,7.9,1,8.0,5,,7,4,1,27109
63.6,79,784,3600000000.0,,,,6,2.0,3,2,1,27559
247.0,91,911,10000000000.0,,4,,3,,3,3,2,31081
100.0,79,770,37000000000.0,6.0,,20.0,4,4.0,7,6,2,27148
180.0,79,766,37500000000.0,,,,3,6.0,6,6,1,26965
120.0,79,767,14000000000.0,4.0,1,20.0,7,1.0,3,3,2,27010
119.0,79,766,32500000000.0,7.2,,,7,7.0,7,7,1,26968
359.4,1,275,30500000000.0,20.0,1,,1,,2,1,0,9898
120.0,79,766,21000000000.0,10.0,,,1,4.0,4,4,1,26986
182.0,80,802,2650000000.0,5.0,1,3.0,4,2.0,3,3,3,27937
283.0,1,8,50000000000.0,6.5,1,,4,,8,2,2,325
60.0,79,770,12000000000.0,,1,,7,5.0,6,7,2,27139
72.0,48,491,3300000000.0,4.5,,3.0,4,2.0,3,2,1,20218
200.0,79,768,52000000000.0,8.0,1,40.0,6,5.0,10,11,2,27070
88.0,79,770,32000000000.0,4.0,,,5,7.0,6,1,1,27139
102.0,1,4,12300000000.0,,1,,4,3.0,4,3,2,139
60.0,1,4,11000000000.0,5.0,1,,6,4.0,4,3,2,121
10.0,1,7,4700000000.0,,1,,4,,1,1,0,259
208.0,79,770,42000000000.0,,,,1,,0,4,1,27145
32.1,79,767,5500000000.0,,1,12.0,2,3.0,3,3,2,27028
62.0,1,6,10200000000.0,,1,,5,7.0,13,13,2,214
36.0,1,20,2400000000.0,,1,,3,4.0,4,3,2,649
138.0,79,769,29000000000.0,6.0,1,12.0,5,5.0,20,20,1,27088
98.0,1,4,19500000000.0,6.0,1,13.0,7,4.0,4,4,2,127
60.0,79,767,4700000000.0,4.0,,,4,2.0,2,2,2,27028
35.0,1,4,7200000000.0,,1,,6,5.0,2,4,1,139
260.0,74,725,11500000000.0,,1,,2,,11,2,2,25972
240.0,79,760,39500000000.0,7.0,,8.0,5,1.0,2,3,1,26758
48.0,1,20,4750000000.0,,1,,3,5.0,4,3,3,646
51.0,79,767,5500000000.0,,1,,4,3.0,3,3,2,27019
90.0,56,568,7200000000.0,4.5,4,12.0,6,3.0,4,4,0,22357
45.0,1,4,9800000000.0,8.0,1,,3,5.0,2,5,2,130
176.0,56,568,7500000000.0,,1,7.0,8,3.0,4,1,2,22378
151.0,48,492,16500000000.0,8.0,1,,8,3.0,6,4,2,20258
43.5,1,4,4700000000.0,11.6,1,,3,4.0,4,3,2,148
201.7,92,916,6700000000.0,10.0,1,5.0,8,2.0,9,9,3,31144
150.0,79,768,23000000000.0,7.0,,,3,6.0,19,20,2,27052
200.0,1,2,36560000000.0,20.0,,,2,,1,8,2,40
119.0,56,568,12500000000.0,4.6,1,,6,4.0,4,3,3,22351
87.5,31,312,1590000000.0,,1,3.0,6,2.0,3,2,0,11608
180.0,56,568,29700000000.0,7.3,,,3,3.0,0,4,2,22366
662.0,92,916,39000000000.0,20.0,1,9.0,8,4.0,10,2,1,31117
80.0,79,767,17000000000.0,10.0,1,20.0,3,3.0,8,8,2,27022
99.0,92,916,5500000000.0,4.5,1,7.0,7,2.0,3,2,2,31150
30.0,1,1,5220000000.0,,1,,7,6.0,3,4,2,34
30.0,1,4,5200000000.0,,,,1,5.0,3,4,2,139
40.0,92,916,8500000000.0,3.5,1,15.0,7,4.0,4,3,1,31129
50.0,1,4,6800000000.0,,1,,7,3.0,3,3,2,139
45.0,1,4,10200000000.0,4.5,1,5.0,2,6.0,3,5,1,139
119.0,48,492,18000000000.0,,,,5,4.0,4,3,1,20236
254.0,79,762,7300000000.0,10.0,1,10.0,4,,1,1,2,26827
35.0,1,3,7000000000.0,,1,,7,5.0,4,4,2,112
76.0,1,5,12000000000.0,4.0,1,,3,4.0,3,3,2,157
25.0,1,8,2450000000.0,4.0,4,3.0,3,4.0,3,3,2,331
280.0,31,305,47000000000.0,20.0,1,,2,7.0,3,8,2,11395
310.0,79,765,29990000000.0,15.0,1,12.0,6,,3,0,3,26905
72.0,27,256,8500000000.0,4.0,1,14.0,8,3.0,2,3,3,9190
40.0,1,5,14800000000.0,4.0,1,5.0,4,6.0,4,5,2,167
146.0,92,916,5400000000.0,6.6,1,4.0,8,2.0,3,4,1,31147
1816.0,56,568,11000000000.0,,,,2,,4,2,2,22387
100.0,56,568,7800000000.0,5.0,4,14.0,7,3.0,4,4,2,22357
140.3,56,568,15000000000.0,7.0,1,,7,2.0,4,3,2,22360
30.0,1,4,10900000000.0,6.0,1,,6,4.0,9,10,2,139
50.0,1,6,8279999999.999999,,1,,7,8.0,12,12,2,223
86.0,1,5,30000000000.0,6.0,1,25.0,7,5.0,5,8,2,166
137.0,79,764,13300000000.0,5.0,1,30.0,4,3.0,2,2,2,26882
48.0,31,306,2630000000.0,4.0,1,2.0,3,3.0,3,2,2,11414
50.0,31,312,1780000000.0,6.0,1,3.0,4,3.0,3,3,3,11608
208.2,79,768,34000000000.0,8.2,,,3,7.0,20,20,2,27052
67.0,74,724,4700000000.0,5.0,1,22.0,4,,1,1,1,25948
100.0,79,764,27500000000.0,5.0,1,30.0,4,5.0,5,5,0,26884
160.0,79,763,21500000000.0,,1,,5,3.0,5,6,1,26851
80.0,1,5,27000000000.0,,1,,5,7.0,18,18,2,175
80.0,79,764,7000000000.0,,1,,5,2.0,1,5,1,26887
23.0,79,764,2150000000.0,,1,,6,2.0,2,1,1,26890
45.0,1,5,13200000000.0,,,,4,6.0,8,6,1,167
42.5,79,766,8300000000.000001,,,,2,3.0,3,3,2,26965
52.0,1,8,6500000000.0,,1,,3,5.0,5,12,2,307
172.2,79,764,26000000000.0,,,,7,6.0,30,30,2,26887
90.0,79,768,9900000000.0,4.5,1,,4,3.0,4,4,2,27070
72.4,79,764,6700000000.0,,1,,8,2.0,2,3,2,26876
214.0,79,771,35000000000.0,,1,,7,7.0,0,9,1,27172
504.0,79,764,47000000000.0,,1,,7,9.0,0,1,2,26881
60.0,1,6,13080000000.0,9.0,1,,3,8.0,18,18,2,223
60.0,79,778,9500000000.0,4.0,1,5.0,5,3.0,3,4,1,27487
135.0,79,771,35000000000.0,,1,,6,4.0,5,12,3,27172
90.0,1,268,19900000000.0,5.0,1,20.0,6,5.0,5,5,2,9552
115.0,1,19,30000000000.0,6.0,,,4,6.0,3,11,1,625
53.5,56,568,5200000000.0,4.7,1,10.0,6,4.0,3,5,2,22327
160.0,79,769,35000000000.0,8.0,1,,6,3.0,6,6,2,27091
30.0,1,6,5200000000.0,,1,,5,4.0,3,4,1,202
75.0,31,311,4000000000.0,5.0,1,12.0,7,3.0,4,4,2,11533
99.5,49,507,950000000.0,6.1,1,4.0,5,1.0,2,2,2,20554
75.0,31,311,3500000000.0,5.0,1,12.0,1,3.0,4,4,2,11578
81.0,79,764,8100000000.0,,1,,5,4.0,4,0,1,26884
80.0,1,5,20000000000.0,6.0,1,,3,6.0,6,6,2,175
59.0,79,764,7500000000.0,4.2,1,3.0,5,4.0,6,7,1,26902
100.0,79,762,12900000000.0,,1,8.0,2,4.0,4,5,1,26812
75.0,31,311,4000000000.0,,,12.0,1,3.0,3,7,1,11533
75.0,48,493,10000000000.0,5.0,1,,1,6.0,10,11,2,20272
51.0,1,8,10200000000.0,5.0,1,,7,3.0,3,3,2,319
92.3,1,4,12750000000.0,,1,,6,3.0,3,1,3,115
60.0,1,5,17000000000.0,6.0,1,,3,7.0,4,6,2,172
120.0,1,3,37000000000.0,,1,,6,10.0,28,30,2,94
42.0,1,9,7550000000.0,4.0,1,6.0,6,4.0,3,3,2,352
120.0,1,3,36000000000.0,10.0,1,,8,10.0,30,30,1,94
110.0,1,19,32000000000.0,6.2,1,,6,10.0,30,32,2,625
100.0,48,492,6500000000.0,,,,4,,4,4,1,20258
90.0,79,762,11900000000.0,,1,,4,,6,2,1,26812
45.0,1,6,14800000000.0,3.8,1,7.0,2,5.0,4,4,2,199
94.0,1,19,28000000000.0,,1,6.0,5,9.0,28,28,2,631
85.5,79,776,5300000000.0,5.16,1,3.0,5,3.0,3,3,2,27427
123.8,1,8,19000000000.0,,1,15.0,5,5.0,0,2,2,304
52.3,48,491,3200000000.0,4.5,1,,5,2.0,2,2,2,20225
94.0,1,19,28000000000.0,,1,7.0,2,9.0,28,30,2,631
116.0,1,19,34000000000.0,,1,7.0,8,10.0,30,32,2,631
155.0,1,19,31000000000.0,,1,,7,9.0,23,25,2,631
100.0,79,762,9000000000.0,5.0,1,,4,5.0,4,5,1,26809
56.0,79,767,7500000000.0,4.0,1,16.0,5,3.0,4,3,1,27013
70.0,1,4,9900000000.0,,,,3,,3,6,2,130
120.0,1,19,35000000000.0,,0,6.0,8,9.0,31,32,2,631
120.0,1,19,34000000000.0,6.0,1,,5,10.0,31,31,2,631
75.0,79,771,14500000000.0,5.0,1,5.0,4,5.0,5,5,2,27163
60.0,1,7,9080000000.0,,1,,5,6.0,14,14,2,268
105.0,1,19,30000000000.0,,1,,5,10.0,4,11,2,625
83.0,48,494,11600000000.0,5.0,1,8.0,5,2.0,4,4,2,20284
112.0,1,19,40000000000.0,7.0,1,20.0,3,9.0,18,9,2,625
75.0,1,8,13800000000.0,5.5,1,30.0,4,5.0,5,4,2,325
130.0,1,8,22500000000.0,6.4,1,20.0,7,,6,2,2,340
52.0,1,8,10000000000.0,4.2,1,15.0,4,6.0,9,8,2,340
200.0,1,19,50000000000.0,15.0,1,20.0,3,5.0,6,6,2,626
124.0,79,778,7000000000.0,,1,,6,,1,2,3,27484
55.0,79,769,4000000000.0,,4,,2,,5,9,2,27097
1000.0,79,765,50000000000.0,19.7,1,,2,6.0,91,9,1,26905
53.0,1,17,3500000000.0,,1,,7,,9,6,2,502
80.0,79,767,8000000000.0,,1,13.0,3,,1,1,2,27037
52.0,1,9,8890000000.0,4.0,1,4.0,3,4.0,4,4,2,349
33.0,79,769,4500000000.0,,,,2,,2,15,3,27091
135.0,79,771,45000000000.0,,,,4,2.0,5,7,1,27172
72.0,79,765,13500000000.0,,,19.0,7,5.0,5,5,1,26920
203.4,56,568,3900000000.0,,,,3,,6,7,2,22390
45.0,1,1,10000000000.0,3.8,1,6.0,1,5.0,6,5,2,6
60.0,1,268,8500000000.0,,1,3.0,3,5.0,0,7,1,9542
70.0,1,8,2900000000.0,,,,6,,2,4,1,337
263.0,77,747,30000000000.0,10.0,1,10.0,2,4.0,6,5,2,26506
100.0,79,763,6500000000.0,5.0,1,5.0,8,2.0,3,2,2,26845
60.0,1,20,4500000000.0,,1,,3,2.0,2,2,3,667
126.0,79,766,24500000000.0,5.0,1,,5,3.0,6,6,2,26965
165.8,79,767,29000000000.0,10.0,1,,1,8.0,9,9,2,27019
60.0,1,7,9020000000.0,,1,,5,6.0,14,14,2,268
36.0,1,19,4099999999.9999995,4.0,1,4.0,6,5.0,6,5,2,634
108.0,48,493,16500000000.0,6.0,1,15.5,1,3.0,4,5,0,20266
430.0,79,766,50000000000.0,18.0,,,4,4.0,5,19,1,26965
38.0,1,5,7800000000.0,3.6,1,2.0,5,5.0,6,6,1,166
38.0,1,8,5680000000.0,,1,,2,5.0,3,4,2,310
60.0,1,6,28300000000.0,5.0,1,8.0,2,5.0,6,6,2,238
40.0,1,9,6900000000.0,,1,,1,5.0,6,4,1,364
132.0,79,770,45000000000.0,6.0,1,,3,7.0,13,7,1,27151
33.0,1,9,6200000000.0,,1,,3,5.0,4,3,1,361
120.0,79,767,11000000000.0,,,12.0,4,,0,8,1,27037
36.0,1,7,5200000000.0,,1,,6,5.0,4,4,2,295
115.0,79,769,27000000000.0,,1,,4,4.0,3,5,1,27088
33.0,1,7,25000000000.0,4.2,1,10.0,4,7.0,7,7,2,241
70.0,1,7,24000000000.0,,1,8.0,5,9.0,6,7,3,283
80.0,52,540,15000000000.0,4.0,1,16.0,8,3.0,5,4,2,21580
100.0,1,1,16989999999.999998,4.8,1,3.5,1,5.0,5,4,1,16
44.0,1,19,9500000000.0,,1,,3,7.0,11,11,2,632
37.0,1,3,5900000000.0,4.2,1,,3,5.0,1,11,2,112
56.0,1,5,9800000000.0,5.7,1,,2,5.0,3,0,2,172
100.0,79,763,16000000000.0,5.0,1,20.0,5,5.0,8,8,2,26833
85.0,79,765,11100000000.0,5.0,1,10.0,6,4.0,4,5,2,26905
47.8,79,760,8600000000.0,3.0,,3.0,4,4.0,5,5,2,26737
72.0,79,765,8700000000.0,4.5,1,12.0,5,3.0,4,4,2,26905
32.0,1,7,16899999999.999998,,1,,7,5.0,3,4,2,256
65.0,1,4,8800000000.0,,1,,6,4.0,3,4,1,139
75.0,79,768,10900000000.0,4.3,1,10.0,5,2.0,2,2,1,27067
100.0,48,491,6200000000.0,5.0,1,7.5,3,2.0,3,3,2,20224
96.0,79,763,7850000000.0,7.0,1,10.0,4,3.0,3,3,3,26860
55.0,1,19,8680000000.0,,1,,3,5.0,6,6,2,634
84.0,79,763,6500000000.0,7.0,1,6.0,5,2.0,3,2,3,26848
60.0,1,20,10380000000.0,5.0,1,3.0,6,5.0,4,4,2,658
37.0,1,8,5000000000.0,,1,,2,4.0,8,9,3,328
95.0,1,8,11000000000.0,8.0,1,40.0,1,4.0,4,3,2,319
33.0,1,19,5200000000.0,5.0,1,3.0,8,5.0,4,4,2,632
50.0,1,5,9100000000.0,,1,,4,5.0,9,9,2,172
215.0,1,19,31000000000.0,12.0,1,10.0,6,3.0,4,3,1,631
140.0,79,774,40000000000.0,7.0,1,,4,5.0,4,8,1,27307
40.0,1,20,5650000000.0,,1,,1,5.0,4,4,2,640
52.0,1,17,4200000000.0,4.8,,,3,1.0,1,1,1,493
64.0,79,777,7300000000.0,6.0,1,6.0,2,5.0,5,6,1,27445
39.6,79,771,6700000000.0,3.5,1,,1,3.0,7,7,2,27199
